match_id,Year,Round,Host,Date,Attendance,team,adversaire,buts_pour,buts_contre,resultat,est_pays_hote
180,2014,Group stage,Brazil,2014-06-16,39760,United States,Ghana,2,1,victoire,False
181,2014,Group stage,Brazil,2014-06-15,68351,Ecuador,Switzerland,1,2,defaite,False
182,2014,Group stage,Brazil,2014-06-15,43012,Honduras,France,0,3,defaite,False
183,2014,Group stage,Brazil,2014-06-15,74738,Bosnia and Herzegovina,Argentina,1,2,defaite,False
184,2014,Group stage,Brazil,2014-06-14,57174,Greece,Colombia,0,3,defaite,False
185,2014,Group stage,Brazil,2014-06-14,58679,Costa Rica,Uruguay,3,1,victoire,False
186,2014,Group stage,Brazil,2014-06-14,39800,Italy,England,2,1,victoire,False
187,2014,Group stage,Brazil,2014-06-14,40267,Japan,Ivory Coast,1,2,defaite,False
188,2014,Group stage,Brazil,2014-06-13,39216,Cameroon,Mexico,0,1,defaite,False
189,2014,Group stage,Brazil,2014-06-13,48173,Netherlands,Spain,5,1,victoire,False
190,2014,Group stage,Brazil,2014-06-13,40275,Australia,Chile,1,3,defaite,False
191,2014,Group stage,Brazil,2014-06-12,62103,Croatia,Brazil,1,3,defaite,False
192,2010,Final,South Africa,2010-07-11,84490,Spain,Netherlands,1,0,victoire,False
193,2010,Third-place match,South Africa,2010-07-10,36254,Germany,Uruguay,3,2,victoire,False
194,2010,Semi-finals,South Africa,2010-07-07,60960,Spain,Germany,1,0,victoire,False
195,2010,Semi-finals,South Africa,2010-07-06,62479,Netherlands,Uruguay,3,2,victoire,False
196,2010,Quarter-finals,South Africa,2010-07-03,64100,Germany,Argentina,4,0,victoire,False
197,2010,Quarter-finals,South Africa,2010-07-03,55359,Spain,Paraguay,1,0,victoire,False
198,2010,Quarter-finals,South Africa,2010-07-02,40186,Brazil,Netherlands,1,2,defaite,False
199,2010,Quarter-finals,South Africa,2010-07-02,84017,Ghana,Uruguay,1,1,nul,False
200,2010,Round of 16,South Africa,2010-06-29,36742,Japan,Paraguay,0,0,nul,False
201,2010,Round of 16,South Africa,2010-06-29,62955,Portugal,Spain,0,1,defaite,False
202,2010,Round of 16,South Africa,2010-06-28,61962,Slovakia,Netherlands,1,2,defaite,False
203,2010,Round of 16,South Africa,2010-06-28,54096,Chile,Brazil,0,3,defaite,False
204,2010,Round of 16,South Africa,2010-06-27,40510,England,Germany,1,4,defaite,False
205,2010,Round of 16,South Africa,2010-06-27,84377,Mexico,Argentina,1,3,defaite,False
206,2010,Round of 16,South Africa,2010-06-26,30597,South Korea,Uruguay,1,2,defaite,False
207,2010,Round of 16,South Africa,2010-06-26,34976,Ghana,United States,2,1,victoire,False
208,2010,Group stage,South Africa,2010-06-25,62712,Brazil,Portugal,0,0,nul,False
209,2010,Group stage,South Africa,2010-06-25,34763,Ivory Coast,North Korea,3,0,victoire,False
210,2010,Group stage,South Africa,2010-06-25,41958,Spain,Chile,2,1,victoire,False
211,2010,Group stage,South Africa,2010-06-25,28042,Honduras,Switzerland,0,0,nul,False
212,2010,Group stage,South Africa,2010-06-24,34850,New Zealand,Paraguay,0,0,nul,False
213,2010,Group stage,South Africa,2010-06-24,53412,Italy,Slovakia,2,3,defaite,False
214,2010,Group stage,South Africa,2010-06-24,27967,Japan,Denmark,3,1,victoire,False
215,2010,Group stage,South Africa,2010-06-24,63093,Netherlands,Cameroon,2,1,victoire,False
216,2010,Group stage,South Africa,2010-06-23,36893,England,Slovenia,1,0,victoire,False
217,2010,Group stage,South Africa,2010-06-23,35827,Algeria,United States,0,1,defaite,False
218,2010,Group stage,South Africa,2010-06-23,83391,Germany,Ghana,1,0,victoire,False
219,2010,Group stage,South Africa,2010-06-23,37836,Serbia,Australia,1,2,defaite,False
220,2010,Group stage,South Africa,2010-06-22,33425,Uruguay,Mexico,1,0,victoire,False
221,2010,Group stage,South Africa,2010-06-22,39415,South Africa,France,2,1,victoire,True
222,2010,Group stage,South Africa,2010-06-22,61874,South Korea,Nigeria,2,2,nul,False
223,2010,Group stage,South Africa,2010-06-22,38891,Argentina,Greece,2,0,victoire,False
224,2010,Group stage,South Africa,2010-06-21,63644,North Korea,Portugal,0,7,defaite,False
225,2010,Group stage,South Africa,2010-06-21,34872,Switzerland,Chile,0,1,defaite,False
226,2010,Group stage,South Africa,2010-06-21,54386,Honduras,Spain,0,2,defaite,False
227,2010,Group stage,South Africa,2010-06-20,26643,Paraguay,Slovakia,2,0,victoire,False
228,2010,Group stage,South Africa,2010-06-20,38229,New Zealand,Italy,1,1,nul,False
229,2010,Group stage,South Africa,2010-06-20,84455,Ivory Coast,Brazil,1,3,defaite,False
230,2010,Group stage,South Africa,2010-06-19,62010,Japan,Netherlands,0,1,defaite,False
231,2010,Group stage,South Africa,2010-06-19,34812,Australia,Ghana,1,1,nul,False
232,2010,Group stage,South Africa,2010-06-19,38074,Denmark,Cameroon,2,1,victoire,False
233,2010,Group stage,South Africa,2010-06-18,38294,Serbia,Germany,1,0,victoire,False
234,2010,Group stage,South Africa,2010-06-18,45573,United States,Slovenia,2,2,nul,False
235,2010,Group stage,South Africa,2010-06-18,64100,Algeria,England,0,0,nul,False
236,2010,Group stage,South Africa,2010-06-17,82174,South Korea,Argentina,1,4,defaite,False
237,2010,Group stage,South Africa,2010-06-17,31593,Nigeria,Greece,1,2,defaite,False
238,2010,Group stage,South Africa,2010-06-17,35370,Mexico,France,2,0,victoire,False
239,2010,Group stage,South Africa,2010-06-16,32664,Chile,Honduras,1,0,victoire,False
240,2010,Group stage,South Africa,2010-06-16,62453,Switzerland,Spain,1,0,victoire,False
241,2010,Group stage,South Africa,2010-06-16,42658,Uruguay,South Africa,3,0,victoire,False
242,2010,Group stage,South Africa,2010-06-15,23871,Slovakia,New Zealand,1,1,nul,False
243,2010,Group stage,South Africa,2010-06-15,37034,Portugal,Ivory Coast,0,0,nul,False
244,2010,Group stage,South Africa,2010-06-15,54331,North Korea,Brazil,1,2,defaite,False
245,2010,Group stage,South Africa,2010-06-14,83465,Denmark,Netherlands,0,2,defaite,False
246,2010,Group stage,South Africa,2010-06-14,30620,Cameroon,Japan,0,1,defaite,False
247,2010,Group stage,South Africa,2010-06-14,62869,Paraguay,Italy,1,1,nul,False
248,2010,Group stage,South Africa,2010-06-13,30325,Slovenia,Algeria,1,0,victoire,False
249,2010,Group stage,South Africa,2010-06-13,38833,Ghana,Serbia,1,0,victoire,False
250,2010,Group stage,South Africa,2010-06-13,62660,Australia,Germany,0,4,defaite,False
251,2010,Group stage,South Africa,2010-06-12,31513,Greece,South Korea,0,2,defaite,False
252,2010,Group stage,South Africa,2010-06-12,55686,Nigeria,Argentina,0,1,defaite,False
253,2010,Group stage,South Africa,2010-06-12,38646,United States,England,1,1,nul,False
254,2010,Group stage,South Africa,2010-06-11,84490,Mexico,South Africa,1,1,nul,False
255,2010,Group stage,South Africa,2010-06-11,64100,France,Uruguay,0,0,nul,False
256,2006,Final,Germany,2006-07-09,69000,France,Italy,1,1,nul,False
257,2006,Third-place match,Germany,2006-07-08,52000,Portugal,Germany,1,3,defaite,False
258,2006,Semi-finals,Germany,2006-07-05,66000,France,Portugal,1,0,victoire,False
259,2006,Semi-finals,Germany,2006-07-04,65000,Italy,Germany,2,0,victoire,False
260,2006,Quarter-finals,Germany,2006-07-01,52000,Portugal,England,0,0,nul,False
261,2006,Quarter-finals,Germany,2006-07-01,48000,France,Brazil,1,0,victoire,False
262,2006,Quarter-finals,Germany,2006-06-30,72000,Argentina,Germany,1,1,nul,False
263,2006,Quarter-finals,Germany,2006-06-30,50000,Ukraine,Italy,0,3,defaite,False
264,2006,Round of 16,Germany,2006-06-27,65000,Ghana,Brazil,0,3,defaite,False
265,2006,Round of 16,Germany,2006-06-27,43000,France,Spain,3,1,victoire,False
266,2006,Round of 16,Germany,2006-06-26,46000,Australia,Italy,0,1,defaite,False
267,2006,Round of 16,Germany,2006-06-26,45000,Ukraine,Switzerland,0,0,nul,False
268,2006,Round of 16,Germany,2006-06-25,52000,Ecuador,England,0,1,defaite,False
269,2006,Round of 16,Germany,2006-06-25,41000,Netherlands,Portugal,0,1,defaite,False
270,2006,Round of 16,Germany,2006-06-24,66000,Sweden,Germany,0,2,defaite,False
271,2006,Round of 16,Germany,2006-06-24,43000,Mexico,Argentina,1,2,defaite,False
272,2006,Group stage,Germany,2006-06-23,46000,Spain,Saudi Arabia,1,0,victoire,False
273,2006,Group stage,Germany,2006-06-23,72000,Tunisia,Ukraine,0,1,defaite,False
274,2006,Group stage,Germany,2006-06-23,45000,France,Togo,2,0,victoire,False
275,2006,Group stage,Germany,2006-06-23,43000,South Korea,Switzerland,0,2,defaite,False
276,2006,Group stage,Germany,2006-06-22,41000,United States,Ghana,1,2,defaite,False
277,2006,Group stage,Germany,2006-06-22,50000,Italy,Czechia,2,0,victoire,False
278,2006,Group stage,Germany,2006-06-22,65000,Brazil,Japan,4,1,victoire,False
279,2006,Group stage,Germany,2006-06-22,52000,Australia,Croatia,2,2,nul,False
280,2006,Group stage,Germany,2006-06-21,52000,Mexico,Portugal,1,2,defaite,False
281,2006,Group stage,Germany,2006-06-21,38000,Angola,Iran,1,1,nul,False
282,2006,Group stage,Germany,2006-06-21,66000,Serbia and Montenegro,Ivory Coast,2,3,defaite,False
283,2006,Group stage,Germany,2006-06-21,48000,Argentina,Netherlands,0,0,nul,False
284,2006,Group stage,Germany,2006-06-20,43000,Poland,Costa Rica,2,1,victoire,False
285,2006,Group stage,Germany,2006-06-20,72000,Germany,Ecuador,3,0,victoire,True
286,2006,Group stage,Germany,2006-06-20,46000,Trinidad and Tobago,Paraguay,0,2,defaite,False
287,2006,Group stage,Germany,2006-06-20,45000,England,Sweden,2,2,nul,False
288,2006,Group stage,Germany,2006-06-19,65000,Switzerland,Togo,2,0,victoire,False
289,2006,Group stage,Germany,2006-06-19,50000,Ukraine,Saudi Arabia,4,0,victoire,False
290,2006,Group stage,Germany,2006-06-19,52000,Tunisia,Spain,1,3,defaite,False
291,2006,Group stage,Germany,2006-06-18,41000,Croatia,Japan,0,0,nul,False
292,2006,Group stage,Germany,2006-06-18,66000,Australia,Brazil,0,2,defaite,False
293,2006,Group stage,Germany,2006-06-18,43000,South Korea,France,1,1,nul,False
294,2006,Group stage,Germany,2006-06-17,48000,Iran,Portugal,0,2,defaite,False
295,2006,Group stage,Germany,2006-06-17,45000,Ghana,Czechia,2,0,victoire,False
296,2006,Group stage,Germany,2006-06-17,46000,United States,Italy,1,1,nul,False
297,2006,Group stage,Germany,2006-06-16,52000,Serbia and Montenegro,Argentina,0,6,defaite,False
298,2006,Group stage,Germany,2006-06-16,52000,Ivory Coast,Netherlands,1,2,defaite,False
299,2006,Group stage,Germany,2006-06-16,43000,Angola,Mexico,0,0,nul,False
300,2006,Group stage,Germany,2006-06-15,50000,Costa Rica,Ecuador,0,3,defaite,False
301,2006,Group stage,Germany,2006-06-15,41000,Trinidad and Tobago,England,0,2,defaite,False
302,2006,Group stage,Germany,2006-06-15,72000,Paraguay,Sweden,0,1,defaite,False
303,2006,Group stage,Germany,2006-06-14,43000,Ukraine,Spain,0,4,defaite,False
304,2006,Group stage,Germany,2006-06-14,66000,Saudi Arabia,Tunisia,2,2,nul,False
305,2006,Group stage,Germany,2006-06-14,65000,Poland,Germany,0,1,defaite,False
306,2006,Group stage,Germany,2006-06-13,48000,Togo,South Korea,1,2,defaite,False
307,2006,Group stage,Germany,2006-06-13,52000,Switzerland,France,0,0,nul,False
308,2006,Group stage,Germany,2006-06-13,72000,Croatia,Brazil,0,1,defaite,False
309,2006,Group stage,Germany,2006-06-12,46000,Japan,Australia,1,3,defaite,False
310,2006,Group stage,Germany,2006-06-12,52000,Czechia,United States,3,0,victoire,False
311,2006,Group stage,Germany,2006-06-12,43000,Ghana,Italy,0,2,defaite,False
312,2006,Group stage,Germany,2006-06-11,37216,Netherlands,Serbia and Montenegro,1,0,victoire,False
313,2006,Group stage,Germany,2006-06-11,41000,Iran,Mexico,1,3,defaite,False
314,2006,Group stage,Germany,2006-06-11,45000,Portugal,Angola,1,0,victoire,False
315,2006,Group stage,Germany,2006-06-10,48000,Paraguay,England,0,1,defaite,False
316,2006,Group stage,Germany,2006-06-10,62959,Sweden,Trinidad and Tobago,0,0,nul,False
317,2006,Group stage,Germany,2006-06-10,49480,Ivory Coast,Argentina,1,2,defaite,False
318,2006,Group stage,Germany,2006-06-09,64950,Costa Rica,Germany,2,4,defaite,False
319,2006,Group stage,Germany,2006-06-09,52000,Ecuador,Poland,2,0,victoire,False
320,2002,Final,"Korea Republic, Japan",2002-06-30,69029,Brazil,Germany,2,0,victoire,False
321,2002,Third-place match,"Korea Republic, Japan",2002-06-29,63483,Turkey,South Korea,3,2,victoire,False
322,2002,Semi-finals,"Korea Republic, Japan",2002-06-26,61058,Turkey,Brazil,0,1,defaite,False
323,2002,Semi-finals,"Korea Republic, Japan",2002-06-25,65625,South Korea,Germany,0,1,defaite,False
324,2002,Quarter-finals,"Korea Republic, Japan",2002-06-22,42114,South Korea,Spain,0,0,nul,False
325,2002,Quarter-finals,"Korea Republic, Japan",2002-06-22,44233,Turkey,Senegal,1,0,victoire,False
326,2002,Quarter-finals,"Korea Republic, Japan",2002-06-21,47436,Brazil,England,2,1,victoire,False
327,2002,Quarter-finals,"Korea Republic, Japan",2002-06-21,37337,United States,Germany,0,1,defaite,False
328,2002,Round of 16,"Korea Republic, Japan",2002-06-18,45666,Turkey,Japan,1,0,victoire,False
329,2002,Round of 16,"Korea Republic, Japan",2002-06-18,38588,Italy,South Korea,1,2,defaite,False
330,2002,Round of 16,"Korea Republic, Japan",2002-06-17,36380,United States,Mexico,2,0,victoire,False
331,2002,Round of 16,"Korea Republic, Japan",2002-06-17,40440,Belgium,Brazil,0,2,defaite,False
332,2002,Round of 16,"Korea Republic, Japan",2002-06-16,39747,Senegal,Sweden,2,1,victoire,False
333,2002,Round of 16,"Korea Republic, Japan",2002-06-16,38926,Ireland,Spain,1,1,nul,False
334,2002,Round of 16,"Korea Republic, Japan",2002-06-15,25176,Paraguay,Germany,0,1,defaite,False
335,2002,Round of 16,"Korea Republic, Japan",2002-06-15,40582,England,Denmark,3,0,victoire,False
336,2002,Group stage,"Korea Republic, Japan",2002-06-14,45213,Japan,Tunisia,2,0,victoire,False
337,2002,Group stage,"Korea Republic, Japan",2002-06-14,46640,Russia,Belgium,2,3,defaite,False
338,2002,Group stage,"Korea Republic, Japan",2002-06-14,50239,South Korea,Portugal,1,0,victoire,False
339,2002,Group stage,"Korea Republic, Japan",2002-06-14,26482,United States,Poland,1,3,defaite,False
340,2002,Group stage,"Korea Republic, Japan",2002-06-13,38524,Brazil,Costa Rica,5,2,victoire,False
341,2002,Group stage,"Korea Republic, Japan",2002-06-13,43605,China,Turkey,0,3,defaite,False
342,2002,Group stage,"Korea Republic, Japan",2002-06-13,39291,Italy,Mexico,1,1,nul,False
343,2002,Group stage,"Korea Republic, Japan",2002-06-13,65862,Croatia,Ecuador,0,1,defaite,False
344,2002,Group stage,"Korea Republic, Japan",2002-06-12,45777,Argentina,Sweden,1,1,nul,False
345,2002,Group stage,"Korea Republic, Japan",2002-06-12,44864,England,Nigeria,0,0,nul,False
346,2002,Group stage,"Korea Republic, Japan",2002-06-12,31024,Spain,South Africa,3,2,victoire,False
347,2002,Group stage,"Korea Republic, Japan",2002-06-12,30176,Paraguay,Slovenia,3,1,victoire,False
348,2002,Group stage,"Korea Republic, Japan",2002-06-11,48100,France,Denmark,0,2,defaite,False
349,2002,Group stage,"Korea Republic, Japan",2002-06-11,33681,Uruguay,Senegal,3,3,nul,False
350,2002,Group stage,"Korea Republic, Japan",2002-06-11,65320,Ireland,Saudi Arabia,3,0,victoire,False
351,2002,Group stage,"Korea Republic, Japan",2002-06-11,47085,Germany,Cameroon,2,0,victoire,False
352,2002,Group stage,"Korea Republic, Japan",2002-06-10,60778,United States,South Korea,1,1,nul,False
353,2002,Group stage,"Korea Republic, Japan",2002-06-10,39700,Belgium,Tunisia,1,1,nul,False
354,2002,Group stage,"Korea Republic, Japan",2002-06-10,31000,Poland,Portugal,0,4,defaite,False
355,2002,Group stage,"Korea Republic, Japan",2002-06-09,45610,Ecuador,Mexico,1,2,defaite,False
356,2002,Group stage,"Korea Republic, Japan",2002-06-09,42299,Turkey,Costa Rica,1,1,nul,False
357,2002,Group stage,"Korea Republic, Japan",2002-06-09,66108,Russia,Japan,0,1,defaite,False
358,2002,Group stage,"Korea Republic, Japan",2002-06-08,47226,Slovenia,South Africa,0,1,defaite,False
359,2002,Group stage,"Korea Republic, Japan",2002-06-08,36472,Croatia,Italy,2,1,victoire,False
360,2002,Group stage,"Korea Republic, Japan",2002-06-08,36750,China,Brazil,0,4,defaite,False
361,2002,Group stage,"Korea Republic, Japan",2002-06-07,36194,Nigeria,Sweden,1,2,defaite,False
362,2002,Group stage,"Korea Republic, Japan",2002-06-07,24000,Paraguay,Spain,1,3,defaite,False
363,2002,Group stage,"Korea Republic, Japan",2002-06-07,35927,England,Argentina,1,0,victoire,False
364,2002,Group stage,"Korea Republic, Japan",2002-06-06,43500,Senegal,Denmark,1,1,nul,False
365,2002,Group stage,"Korea Republic, Japan",2002-06-06,52328,Saudi Arabia,Cameroon,0,1,defaite,False
366,2002,Group stage,"Korea Republic, Japan",2002-06-06,38070,Uruguay,France,0,0,nul,False
367,2002,Group stage,"Korea Republic, Japan",2002-06-05,30957,Tunisia,Russia,0,2,defaite,False
368,2002,Group stage,"Korea Republic, Japan",2002-06-05,37306,Portugal,United States,2,3,defaite,False
369,2002,Group stage,"Korea Republic, Japan",2002-06-05,35854,Ireland,Germany,1,1,nul,False
370,2002,Group stage,"Korea Republic, Japan",2002-06-04,27217,Costa Rica,China,2,0,victoire,False
371,2002,Group stage,"Korea Republic, Japan",2002-06-04,55256,Belgium,Japan,2,2,nul,False
372,2002,Group stage,"Korea Republic, Japan",2002-06-04,48760,Poland,South Korea,0,2,defaite,False
373,2002,Group stage,"Korea Republic, Japan",2002-06-03,32239,Mexico,Croatia,1,0,victoire,False
374,2002,Group stage,"Korea Republic, Japan",2002-06-03,33842,Turkey,Brazil,1,2,defaite,False
375,2002,Group stage,"Korea Republic, Japan",2002-06-03,31081,Ecuador,Italy,0,2,defaite,False
376,2002,Group stage,"Korea Republic, Japan",2002-06-02,34050,Nigeria,Argentina,0,1,defaite,False
377,2002,Group stage,"Korea Republic, Japan",2002-06-02,25186,South Africa,Paraguay,2,2,nul,False
378,2002,Group stage,"Korea Republic, Japan",2002-06-02,52721,Sweden,England,1,1,nul,False
379,2002,Group stage,"Korea Republic, Japan",2002-06-02,28588,Slovenia,Spain,1,3,defaite,False
380,2002,Group stage,"Korea Republic, Japan",2002-06-01,33679,Cameroon,Ireland,1,1,nul,False
381,2002,Group stage,"Korea Republic, Japan",2002-06-01,30157,Denmark,Uruguay,2,1,victoire,False
382,2002,Group stage,"Korea Republic, Japan",2002-06-01,32218,Saudi Arabia,Germany,0,8,defaite,False
383,2002,Group stage,"Korea Republic, Japan",2002-05-31,62561,Senegal,France,1,0,victoire,False
384,1998,Final,France,1998-07-12,80000,France,Brazil,3,0,victoire,True
385,1998,Third-place match,France,1998-07-11,44000,Croatia,Netherlands,2,1,victoire,False
386,1998,Semi-finals,France,1998-07-08,80000,Croatia,France,1,2,defaite,False
387,1998,Semi-finals,France,1998-07-07,60000,Netherlands,Brazil,1,1,nul,False
388,1998,Quarter-finals,France,1998-07-04,60000,Argentina,Netherlands,1,2,defaite,False
389,1998,Quarter-finals,France,1998-07-04,43300,Croatia,Germany,3,0,victoire,False
390,1998,Quarter-finals,France,1998-07-03,80000,France,Italy,0,0,nul,True
391,1998,Quarter-finals,France,1998-07-03,49500,Denmark,Brazil,2,3,defaite,False
392,1998,Round of 16,France,1998-06-30,31800,Croatia,Romania,1,0,victoire,False
393,1998,Round of 16,France,1998-06-30,30600,England,Argentina,2,2,nul,False
394,1998,Round of 16,France,1998-06-29,29800,Mexico,Germany,1,2,defaite,False
395,1998,Round of 16,France,1998-06-29,33000,Yugoslavia,Netherlands,1,2,defaite,False
396,1998,Round of 16,France,1998-06-28,31800,Paraguay,France,0,1,defaite,False
397,1998,Round of 16,France,1998-06-28,77000,Denmark,Nigeria,4,1,victoire,False
398,1998,Round of 16,France,1998-06-27,55000,Norway,Italy,0,1,defaite,False
399,1998,Round of 16,France,1998-06-27,45500,Chile,Brazil,1,4,defaite,False
400,1998,Group stage,France,1998-06-26,31800,Croatia,Argentina,0,1,defaite,False
401,1998,Group stage,France,1998-06-26,39100,Jamaica,Japan,2,1,victoire,False
402,1998,Group stage,France,1998-06-26,80000,Tunisia,Romania,1,1,nul,False
403,1998,Group stage,France,1998-06-26,42000,England,Colombia,2,0,victoire,False
404,1998,Group stage,France,1998-06-25,30600,Mexico,Netherlands,2,2,nul,False
405,1998,Group stage,France,1998-06-25,45500,South Korea,Belgium,1,1,nul,False
406,1998,Group stage,France,1998-06-25,38500,Yugoslavia,United States,1,0,victoire,False
407,1998,Group stage,France,1998-06-25,35500,Iran,Germany,0,2,defaite,False
408,1998,Group stage,France,1998-06-24,31800,Saudi Arabia,South Africa,2,2,nul,False
409,1998,Group stage,France,1998-06-24,39100,Denmark,France,1,2,defaite,False
410,1998,Group stage,France,1998-06-24,41275,Bulgaria,Spain,1,6,defaite,False
411,1998,Group stage,France,1998-06-24,33400,Paraguay,Nigeria,3,1,victoire,False
412,1998,Group stage,France,1998-06-23,80000,Austria,Italy,1,2,defaite,False
413,1998,Group stage,France,1998-06-23,39500,Cameroon,Chile,1,1,nul,False
414,1998,Group stage,France,1998-06-23,57000,Norway,Brazil,2,1,victoire,False
415,1998,Group stage,France,1998-06-23,36000,Morocco,Scotland,3,0,victoire,False
416,1998,Group stage,France,1998-06-22,35500,Tunisia,Colombia,0,1,defaite,False
417,1998,Group stage,France,1998-06-22,33140,England,Romania,1,2,defaite,False
418,1998,Group stage,France,1998-06-21,41275,Yugoslavia,Germany,2,2,nul,False
419,1998,Group stage,France,1998-06-21,45500,Jamaica,Argentina,0,5,defaite,False
420,1998,Group stage,France,1998-06-21,43300,Iran,United States,2,1,victoire,False
421,1998,Group stage,France,1998-06-20,35500,Croatia,Japan,1,0,victoire,False
422,1998,Group stage,France,1998-06-20,31800,Mexico,Belgium,2,2,nul,False
423,1998,Group stage,France,1998-06-20,55000,South Korea,Netherlands,0,5,defaite,False
424,1998,Group stage,France,1998-06-19,48000,Bulgaria,Nigeria,0,1,defaite,False
425,1998,Group stage,France,1998-06-19,36000,Paraguay,Spain,0,0,nul,False
426,1998,Group stage,France,1998-06-18,33500,Denmark,South Africa,1,1,nul,False
427,1998,Group stage,France,1998-06-18,80000,Saudi Arabia,France,0,4,defaite,False
428,1998,Group stage,France,1998-06-17,36000,Austria,Chile,1,1,nul,False
429,1998,Group stage,France,1998-06-17,35500,Cameroon,Italy,0,3,defaite,False
430,1998,Group stage,France,1998-06-16,31800,Norway,Scotland,1,1,nul,False
431,1998,Group stage,France,1998-06-16,38500,Morocco,Brazil,0,3,defaite,False
432,1998,Group stage,France,1998-06-15,54587,Tunisia,England,0,2,defaite,False
433,1998,Group stage,France,1998-06-15,43300,Colombia,Romania,0,1,defaite,False
434,1998,Group stage,France,1998-06-15,49000,United States,Germany,0,2,defaite,False
435,1998,Group stage,France,1998-06-14,33500,Japan,Argentina,0,1,defaite,False
436,1998,Group stage,France,1998-06-14,36000,Iran,Yugoslavia,0,1,defaite,False
437,1998,Group stage,France,1998-06-14,38100,Croatia,Jamaica,3,1,victoire,False
438,1998,Group stage,France,1998-06-13,38000,Nigeria,Spain,3,2,victoire,False
439,1998,Group stage,France,1998-06-13,39100,Mexico,South Korea,3,1,victoire,False
440,1998,Group stage,France,1998-06-13,77000,Belgium,Netherlands,0,0,nul,False
441,1998,Group stage,France,1998-06-12,27650,Bulgaria,Paraguay,0,0,nul,False
442,1998,Group stage,France,1998-06-12,38100,Denmark,Saudi Arabia,1,0,victoire,False
443,1998,Group stage,France,1998-06-12,55000,South Africa,France,0,3,defaite,False
444,1998,Group stage,France,1998-06-11,35200,Chile,Italy,2,2,nul,False
445,1998,Group stage,France,1998-06-11,36500,Austria,Cameroon,1,1,nul,False
446,1998,Group stage,France,1998-06-10,80000,Scotland,Brazil,1,2,defaite,False
447,1998,Group stage,France,1998-06-10,29750,Norway,Morocco,2,2,nul,False
448,1994,Final,United States,1994-07-17,94194,Italy,Brazil,0,0,nul,False
449,1994,Third-place match,United States,1994-07-16,91500,Bulgaria,Sweden,0,4,defaite,False
450,1994,Semi-finals,United States,1994-07-13,74110,Italy,Bulgaria,2,1,victoire,False
451,1994,Semi-finals,United States,1994-07-13,91856,Brazil,Sweden,1,0,victoire,False
452,1994,Quarter-finals,United States,1994-07-10,72000,Germany,Bulgaria,1,2,defaite,False
453,1994,Quarter-finals,United States,1994-07-10,83500,Sweden,Romania,2,2,nul,False
454,1994,Quarter-finals,United States,1994-07-09,53400,Spain,Italy,1,2,defaite,False
455,1994,Quarter-finals,United States,1994-07-09,63500,Brazil,Netherlands,3,2,victoire,False
456,1994,Round of 16,United States,1994-07-05,54367,Italy,Nigeria,2,1,victoire,False
457,1994,Round of 16,United States,1994-07-05,71030,Bulgaria,Mexico,1,1,nul,False
458,1994,Round of 16,United States,1994-07-04,61355,Ireland,Netherlands,0,2,defaite,False
459,1994,Round of 16,United States,1994-07-04,84147,United States,Brazil,0,1,defaite,True
460,1994,Round of 16,United States,1994-07-03,60277,Sweden,Saudi Arabia,3,1,victoire,False
461,1994,Round of 16,United States,1994-07-03,90469,Argentina,Romania,2,3,defaite,False
462,1994,Round of 16,United States,1994-07-02,60246,Belgium,Germany,2,3,defaite,False
463,1994,Round of 16,United States,1994-07-02,53121,Switzerland,Spain,0,3,defaite,False
464,1994,Group stage,United States,1994-06-30,53001,Nigeria,Greece,2,0,victoire,False
465,1994,Group stage,United States,1994-06-30,63998,Bulgaria,Argentina,2,0,victoire,False
466,1994,Group stage,United States,1994-06-29,60578,Netherlands,Morocco,2,1,victoire,False
467,1994,Group stage,United States,1994-06-29,52959,Saudi Arabia,Belgium,1,0,victoire,False
468,1994,Group stage,United States,1994-06-28,52535,Mexico,Italy,1,1,nul,False
469,1994,Group stage,United States,1994-06-28,72404,Norway,Ireland,0,0,nul,False
470,1994,Group stage,United States,1994-06-28,74914,Cameroon,Russia,1,6,defaite,False
471,1994,Group stage,United States,1994-06-28,77217,Sweden,Brazil,1,1,nul,False
472,1994,Group stage,United States,1994-06-27,63998,South Korea,Germany,2,3,defaite,False
473,1994,Group stage,United States,1994-06-27,63089,Spain,Bolivia,3,1,victoire,False
474,1994,Group stage,United States,1994-06-26,63160,Greece,Bulgaria,0,4,defaite,False
475,1994,Group stage,United States,1994-06-26,93869,Romania,United States,1,0,victoire,False
476,1994,Group stage,United States,1994-06-26,83401,Colombia,Switzerland,2,0,victoire,False
477,1994,Group stage,United States,1994-06-25,62387,Netherlands,Belgium,0,1,defaite,False
478,1994,Group stage,United States,1994-06-25,76322,Morocco,Saudi Arabia,1,2,defaite,False
479,1994,Group stage,United States,1994-06-25,54453,Nigeria,Argentina,1,2,defaite,False
480,1994,Group stage,United States,1994-06-24,60790,Ireland,Mexico,1,2,defaite,False
481,1994,Group stage,United States,1994-06-24,83401,Cameroon,Brazil,0,3,defaite,False
482,1994,Group stage,United States,1994-06-24,71528,Russia,Sweden,1,3,defaite,False
483,1994,Group stage,United States,1994-06-23,74624,Norway,Italy,0,1,defaite,False
484,1994,Group stage,United States,1994-06-23,54453,Bolivia,South Korea,0,0,nul,False
485,1994,Group stage,United States,1994-06-22,61428,Switzerland,Romania,4,1,victoire,False
486,1994,Group stage,United States,1994-06-22,93869,Colombia,United States,1,2,defaite,False
